YEAR,EVENT_TYPE,TOR_F_SCALE
1970,Tornado,F0
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Tornado,F3
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Hail,
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Tornado,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Hail,
1970,Tornado,F2
1970,Hail,
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F0
1970,Tornado,F1
1970,Tornado,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Tornado,F0
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Tornado,F2
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Hail,
1970,Tornado,F1
1970,Hail,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F0
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Tornado,F1
1970,Tornado,F1
1970,Hail,
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Tornado,F2
1970,Hail,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Tornado,
1970,Hail,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Tornado,F0
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Hail,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F0
1970,Tornado,F1
1970,Tornado,F0
1970,Hail,
1970,Tornado,F4
1970,Tornado,F3
1970,Tornado,F2
1970,Tornado,F2
1970,Tornado,F3
1970,Tornado,F2
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F0
1970,Thunderstorm Wind,
1970,Tornado,F0
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Hail,
1970,Tornado,F0
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Tornado,F0
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Tornado,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Tornado,
1970,Thunderstorm Wind,
1970,Tornado,F0
1970,Hail,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Hail,
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Tornado,F2
1970,Hail,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Hail,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Tornado,F1
1970,Tornado,F2
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Tornado,F3
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Hail,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,
1970,Tornado,F2
1970,Hail,
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Tornado,F3
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Tornado,F1
1970,Tornado,F0
1970,Hail,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Hail,
1970,Hail,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Tornado,F0
1970,Hail,
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,
1970,Hail,
1970,Tornado,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Tornado,F0
1970,Hail,
1970,Tornado,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F0
1970,Tornado,F0
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Hail,
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F0
1970,Tornado,F0
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Tornado,F0
1970,Tornado,F0
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F0
1970,Hail,
1970,Tornado,F1
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Tornado,
1970,Thunderstorm Wind,
1970,Tornado,F0
1970,Hail,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Hail,
1970,Tornado,F2
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Tornado,F2
1970,Tornado,
1970,Tornado,F2
1970,Tornado,F1
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Hail,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Hail,
1970,Tornado,F2
1970,Hail,
1970,Tornado,F1
1970,Tornado,F1
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Tornado,F0
1970,Hail,
1970,Thunderstorm Wind,
1970,Tornado,F0
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Hail,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Tornado,F1
1970,Tornado,F1
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F3
1970,Hail,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Tornado,F0
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Tornado,F2
1970,Tornado,F2
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Tornado,F3
1970,Tornado,F3
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F3
1970,Tornado,F3
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Tornado,F0
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Tornado,F0
1970,Tornado,F0
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Tornado,
1970,Thunderstorm Wind,
1970,Tornado,
1970,Thunderstorm Wind,
1970,Tornado,
1970,Tornado,
1970,Tornado,
1970,Tornado,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Hail,
1970,Hail,
1970,Tornado,F0
1970,Tornado,F2
1970,Tornado,F0
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Tornado,F3
1970,Hail,
1970,Thunderstorm Wind,
1970,Tornado,F3
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Hail,
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F0
1970,Tornado,F1
1970,Tornado,F2
1970,Tornado,
1970,Hail,
1970,Tornado,F1
1970,Hail,
1970,Tornado,F1
1970,Tornado,F3
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Tornado,F1
1970,Tornado,
1970,Tornado,F1
1970,Tornado,F0
1970,Tornado,F0
1970,Tornado,F0
1970,Tornado,
1970,Hail,
1970,Tornado,
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,
1970,Thunderstorm Wind,
1970,Tornado,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Hail,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Tornado,F3
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Tornado,F0
1970,Hail,
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F3
1970,Thunderstorm Wind,
1970,Tornado,
1970,Tornado,
1970,Tornado,
1970,Tornado,F2
1970,Tornado,F4
1970,Tornado,F4
1970,Tornado,F4
1970,Hail,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F0
1970,Tornado,F0
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F0
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Hail,
1970,Hail,
1970,Tornado,
1970,Hail,
1970,Tornado,
1970,Thunderstorm Wind,
1970,Tornado,
1970,Tornado,
1970,Tornado,
1970,Tornado,F1
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,
1970,Tornado,F0
1970,Tornado,F1
1970,Tornado,F0
1970,Thunderstorm Wind,
1970,Tornado,F0
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Hail,
1970,Tornado,F1
1970,Tornado,F2
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,
1970,Hail,
1970,Hail,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Tornado,F1
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F2
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Thunderstorm Wind,
1970,Tornado,F0
1970,Hail,
1970,Tornado,F2
1970,Tornado,F2
1970,Tornado,F2
1970,Thunderstorm Wind,
