YEAR,EVENT_TYPE,TOR_F_SCALE
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Tornado,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F2
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Hail,
1968,Tornado,F1
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Tornado,F1
1968,Hail,
1968,Thunderstorm Wind,
1968,Tornado,F0
1968,Thunderstorm Wind,
1968,Tornado,F0
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F4
1968,Hail,
1968,Tornado,F0
1968,Tornado,F2
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Tornado,F0
1968,Thunderstorm Wind,
1968,Tornado,F3
1968,Tornado,F2
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F2
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Tornado,F4
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Tornado,F0
1968,Thunderstorm Wind,
1968,Tornado,F0
1968,Tornado,F0
1968,Thunderstorm Wind,
1968,Tornado,F0
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Tornado,F0
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Tornado,F4
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Tornado,F2
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Tornado,F2
1968,Tornado,F1
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Tornado,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Tornado,F0
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Tornado,
1968,Tornado,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Tornado,F3
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F2
1968,Tornado,F2
1968,Tornado,F1
1968,Tornado,F2
1968,Tornado,F2
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Tornado,F1
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Tornado,F2
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Tornado,F3
1968,Tornado,F3
1968,Tornado,F0
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Tornado,F0
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Tornado,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Tornado,F1
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Tornado,F0
1968,Thunderstorm Wind,
1968,Hail,
1968,Tornado,
1968,Hail,
1968,Hail,
1968,Tornado,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F2
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F2
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F0
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Tornado,F2
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F0
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F0
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Tornado,F2
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Tornado,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Tornado,F2
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F2
1968,Tornado,F0
1968,Hail,
1968,Hail,
1968,Tornado,F2
1968,Tornado,F0
1968,Tornado,F2
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F2
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Tornado,F0
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Tornado,F0
1968,Tornado,F0
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Tornado,F3
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F0
1968,Thunderstorm Wind,
1968,Tornado,F2
1968,Tornado,F2
1968,Tornado,F2
1968,Hail,
1968,Tornado,
1968,Tornado,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Tornado,F0
1968,Tornado,F0
1968,Hail,
1968,Hail,
1968,Tornado,F0
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Tornado,F0
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F2
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F2
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Tornado,F2
1968,Tornado,F2
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F2
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F3
1968,Tornado,F1
1968,Tornado,F3
1968,Tornado,F3
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Tornado,F2
1968,Thunderstorm Wind,
1968,Tornado,F0
1968,Tornado,F2
1968,Tornado,F0
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,
1968,Tornado,
1968,Tornado,
1968,Tornado,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F2
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Tornado,F2
1968,Tornado,F3
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Tornado,F1
1968,Hail,
1968,Thunderstorm Wind,
1968,Tornado,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Tornado,
1968,Hail,
1968,Tornado,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F2
1968,Hail,
1968,Hail,
1968,Tornado,F1
1968,Tornado,F1
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Tornado,F0
1968,Tornado,F0
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Tornado,F3
1968,Tornado,F1
1968,Hail,
1968,Tornado,F1
1968,Tornado,F1
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Tornado,F1
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F0
1968,Tornado,F2
1968,Tornado,F2
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Tornado,F1
1968,Hail,
1968,Tornado,F2
1968,Tornado,F2
1968,Hail,
1968,Tornado,F3
1968,Hail,
1968,Tornado,F3
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Tornado,F0
1968,Tornado,F1
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Tornado,F1
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Tornado,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Tornado,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Tornado,F3
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Tornado,
1968,Thunderstorm Wind,
1968,Tornado,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Tornado,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Tornado,F1
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Tornado,
1968,Thunderstorm Wind,
1968,Hail,
1968,Tornado,F2
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F2
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Tornado,F3
1968,Tornado,F1
1968,Tornado,F1
1968,Tornado,F1
1968,Tornado,F3
1968,Tornado,F2
1968,Tornado,F3
1968,Tornado,F2
1968,Tornado,F0
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Tornado,F1
1968,Tornado,F0
1968,Tornado,F0
1968,Tornado,F2
1968,Tornado,F0
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F2
1968,Thunderstorm Wind,
1968,Tornado,F2
1968,Tornado,F1
1968,Tornado,F1
1968,Tornado,F1
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Tornado,F2
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Tornado,F2
1968,Hail,
1968,Thunderstorm Wind,
1968,Tornado,F0
1968,Tornado,F1
1968,Tornado,F2
1968,Tornado,F2
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F2
1968,Thunderstorm Wind,
1968,Tornado,F3
1968,Tornado,F1
1968,Tornado,F0
1968,Tornado,F3
1968,Hail,
1968,Tornado,F1
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F0
1968,Hail,
1968,Tornado,F2
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Tornado,F0
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Tornado,F2
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Tornado,F2
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Tornado,F0
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Tornado,F2
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Tornado,F0
1968,Hail,
1968,Hail,
1968,Hail,
1968,Tornado,F2
1968,Hail,
1968,Hail,
1968,Hail,
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Tornado,F2
1968,Hail,
1968,Tornado,F1
1968,Tornado,F3
1968,Tornado,F1
1968,Tornado,F2
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Hail,
1968,Hail,
1968,Hail,
1968,Tornado,F1
1968,Hail,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Tornado,F2
1968,Hail,
1968,Tornado,F3
1968,Tornado,F0
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Tornado,F2
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
1968,Hail,
1968,Thunderstorm Wind,
1968,Hail,
1968,Tornado,F1
1968,Hail,
1968,Hail,
1968,Tornado,
1968,Tornado,
1968,Hail,
1968,Tornado,F1
1968,Tornado,F1
1968,Hail,
1968,Thunderstorm Wind,
1968,Tornado,
1968,Thunderstorm Wind,
1968,Tornado,F0
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Thunderstorm Wind,
1968,Tornado,F2
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Tornado,F2
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Tornado,F1
1968,Tornado,F1
1968,Hail,
1968,Tornado,F2
1968,Tornado,F0
1968,Tornado,F1
1968,Tornado,F0
1968,Tornado,F0
1968,Thunderstorm Wind,
1968,Tornado,
1968,Thunderstorm Wind,
1968,Tornado,F1
1968,Tornado,F0
1968,Hail,
1968,Thunderstorm Wind,
1968,Thunderstorm Wind,
1968,Tornado,F3
1968,Thunderstorm Wind,
1968,Hail,
1968,Hail,
